HerbariumID,Bild,DB,Family,FullNameCache,Anmerkungen,Sammlerteam,Sammelnummer,CollectionDateBegin,CollectionDateEnd,Country,Locality,TitelEtikett,Expeditionsangabe,ShowOnMap,Latitude,Longitude,FundortUNdOeko,NameCache,Genus,Identifier,Barcode,StableURI
B180013595,,BGBM,PINACEAE,Larix leptolepis var. murrayana Maxim.,,"Jenner,T.",,1902,,Germany,"Germany: cult.: Braunschweig, Destedt. 1902, Leg.: T. Jenner s.n.",,,,,,"Germany: cult.: Braunschweig, Destedt.",Larix leptolepis var. murrayana,Larix,,B 18 0013595,https://herbarium.bgbm.org/object/B180013595
JACQID1068250,,JACQ,POACEAE,Digitaria sanguinalis (L.) Scop.,MTB: 3742/3,"Willing,R. & Willing,E.",3562 D,1996-08-10,,Germany,"Brandenburg, 0,7 km NW Hackenhausen",,,https://www.openstreetmap.org/?mlat=52.2167&mlon=12.7333#map=15/52.2167/12.7333,52.216670989990234,12.73332977294922,,Digitaria sanguinalis,Digitaria,E.Willing,JACQ-ID 1068250,https://herbarium.bgbm.org/object/JACQID1068250
B200205698,https://image.bgbm.org/images/internal/HerbarThumbs/B200205698_1700,VVis,,Aspidium aculeatum Sw.,Botanisches museum berlin-dahlem Mus. bot. berol. Herbar a.l.v. reuss Ex herbario josephi sapetza. Botanischer garten & Botanisches museum Berlin Botanischer tauschverein in wien,Josephi Sapetza,,,,Germany,"Berlin, , Humboldtsp.",,,,,,,Aspidium aculeatum,Aspidium,,B 20 0205698,https://herbarium.bgbm.org/object/B200205698
JACQID1082396,,JACQ,RANUNCULACEAE,Ranunculus sceleratus L.,MTB: 3443/2,"Willing,R. & Willing,E.",6739 D,1999-07-06,,Germany,"Brandenburg, SSW Zeestow",,,https://www.openstreetmap.org/?mlat=52.5519&mlon=12.95#map=15/52.5519/12.95,52.55194091796875,12.949999809265137,,Ranunculus sceleratus,Ranunculus,E.Willing,JACQ-ID 1082396,https://herbarium.bgbm.org/object/JACQID1082396
B300325848,,HERB,Brachytheciaceae,Eurhynchium striatum (Schreb. ex Hedw.) Schimp.,"Label data transcribed during a <a href=""https://www.herbonauten.de"" target=""_blank"">Herbonauten mission</a>",N. Jensen,,1949-04-09,1949-04-09,Germany,"Germany: Schleswig-Holstein. Kr. Eckernförde, Forst Felmer Holz, an einem Wall im Buchenwald bei Friedrichshof. 1949-04-09, Leg.: N. Jensen.",,,https://www.openstreetmap.org/?mlat=54.4015&mlon=10.0831#map=15/54.4015/10.0831,54.40152359008789,10.083131790161133,,Eurhynchium striatum (Schreb. ex Hedw.) Schimp.,Eurhynchium,N. Jensen,B 30 0325848,http://herbarium.bgbm.org/object/B300325848
B101304862,https://iiif.jacq.org/b/?manifest=https://herbarium.bgbm.org/object/B101304862/manifest.json,JACQ,FABACEAE,Lotus corniculatus L.,PRN2024-003,"Willing,E. & Willing,R.",39293 D,2023-08-20,,Germany,"BLK, Zeitz",,,https://www.openstreetmap.org/?mlat=51.0503&mlon=12.1153#map=15/51.0503/12.1153,51.0502815246582,12.115280151367188,,Lotus corniculatus,Lotus,E. Willing,B 10 1304862,https://herbarium.bgbm.org/object/B101304862
B101013685,https://iiif.jacq.org/b/?manifest=https://herbarium.bgbm.org/object/B101013685/manifest.json,JACQ,ASTERACEAE,Erigeron annuus subsp. strigosus (Mühlenb. ex Willd.) Wagenitz,,"Otto,R.",22761c,2017-07,,Germany,"Stadt Bamberg, nahe Mündung Moosstraße in Armeestraße, dem Waldrand vorgelagertes Bachbett zur Entwässerung",,,https://www.openstreetmap.org/?mlat=49.8958&mlon=10.9311#map=15/49.8958/10.9311,49.89582824707031,10.931110382080078,,Erigeron annuus subsp. strigosus,Erigeron,R. Otto,B 10 1013685,https://herbarium.bgbm.org/object/B101013685
B100628144,https://iiif.jacq.org/b/?manifest=https://herbarium.bgbm.org/object/B100628144/manifest.json,BGBM,LABIATAE,Prunella grandiflora (L.) Scholler subsp. grandiflora,"GBOL, Silikaprobe genommen","Buttler,K.P. & Diguet,A.",KPB 35737,2014-06-22,,Germany,"Germany: Hessen. Rodenbach-Niederrodenbach, NSG Niederrodenbacher Steinbruch, Lichtung SW des Steinbruchs. Halbtrockenrasen. Alt.: 130m. 22.06.2014, Leg.: K. P. Buttler & A. Diguet KPB 35737. ex herb. / ded. : herb. Karl Peter Buttler.",,,https://www.openstreetmap.org/?mlat=50.1186&mlon=9.01694#map=15/50.1186/9.01694,50.11861038208008,9.016940116882324,"Germany: Hessen. Rodenbach-Niederrodenbach, NSG Niederrodenbacher Steinbruch, Lichtung SW des Steinbruchs. Halbtrockenrasen.",Prunella grandiflora subsp. grandiflora,Prunella,K. P. Buttler,B 10 0628144,https://herbarium.bgbm.org/object/B100628144
B101017938,https://iiif.jacq.org/b/?manifest=https://herbarium.bgbm.org/object/B101017938/manifest.json,HERB,indet.,Potamogeton,"Label data transcribed during a <a href=""https://www.herbonauten.de"" target=""_blank"">Herbonauten mission</a>",F. Schultz,1143,1854-08-09,1854-08-09,Germany,"Germany: Saarland. Ruisseaux dans des prairies marécageuses des étangs desséchés sur la plaine du vosgésias entre Hombourg et Saint Ingbert (Palatinat du Rhin). 1854-08-09, Leg.: F. Schultz 1143.",,,https://www.openstreetmap.org/?mlat=49.2968&mlon=7.24294#map=15/49.2968/7.24294,49.29677200317383,7.242941856384277,,Potamogeton,Potamogeton,F. Schultz,B 10 1017938,http://herbarium.bgbm.org/object/B101017938
B101302546,https://iiif.jacq.org/b/?manifest=https://herbarium.bgbm.org/object/B101302546/manifest.json,JACQ,SCROPHULARIACEAE,Veronica chamaedrys L.,"Herbarium Josephine Goutrié; PRN2024-006; Herbarbeleg aus der Lehrveranstaltung Exkursionen zur Vegetationsökologie TU Berlin, Institut für Ökologie, Dr. Birgit Seitz","Goutrié,Josephine",s.n.,2017-05-21,,Germany,"Märkisch-Oderland, Lebuser Grundmoränenplatte, westlich der Alten Oder, oberhalb des seilen Steppenrasenhangs",,,,,,,Veronica chamaedrys,Veronica,J. Goutrié,B 10 1302546,https://herbarium.bgbm.org/object/B101302546
B300322568,,HERB,Mniaceae,Mnium cuspidatum Hedw.,"Label data transcribed during a <a href=""https://www.herbonauten.de"" target=""_blank"">Herbonauten mission</a>",Frahm,,1975-09-21,1975-09-21,Germany,"Germany: Hessen. Kr. Fulda. Milseburg bei Kleinsassen. Auf Feuchten Steinblöcken im Aceri-Fagetum. 1975-09-21, Leg.: Frahm.",,,https://www.openstreetmap.org/?mlat=50.5526&mlon=9.87781#map=15/50.5526/9.87781,50.55260467529297,9.877805709838867,,Mnium cuspidatum Hedw.,Mnium,Koponen,B 30 0322568,http://herbarium.bgbm.org/object/B300322568
B100553194,https://iiif.jacq.org/b/?manifest=https://herbarium.bgbm.org/object/B100553194/manifest.json,BGBM,GRAMINEAE,Glyceria notata Chevall.,"GBOL1217, Silikaprobe genommen, nur 1 Exemplar beprobt","Hand,R. & al.",RH 6637,2014-06-15,,Germany,"Germany: Bayern. Unterhadermark bei Burghausen, Sinterterrassen zweischen Hochöster- und Wechselbergergraben. stark bemooste Sinterflächen. Alt.: 402 m. 15.06.2014, Leg.: R. Hand & al. RH 6637.",GEFD-Exkursion,,https://www.openstreetmap.org/?mlat=48.1247&mlon=12.7558#map=15/48.1247/12.7558,48.12472152709961,12.755829811096191,"Germany: Bayern. Unterhadermark bei Burghausen, Sinterterrassen zweischen Hochöster- und Wechselbergergraben. stark bemooste Sinterflächen.",Glyceria notata,Glyceria,R. Hand,B 10 0553194,https://herbarium.bgbm.org/object/B100553194
B700002613,,JACQ,DISCINACEAE,Gyromitra gigas (Krombh.) Cooke,MTB 3548,"Ritter,G. & Michaelis,H.",s.n.,1978-05-21,,Germany,"Landkreis Oder-Spree, bei Schöneiche",,,https://www.openstreetmap.org/?mlat=52.4667&mlon=13.6833#map=15/52.4667/13.6833,52.466670989990234,13.683329582214355,,Gyromitra gigas,Gyromitra,D. Benkert,B 70 0002613,https://herbarium.bgbm.org/object/B700002613
BGT0017437,,BGBM,LABIATAE,Galeopsis speciosa Mill.,"GBOL, Silikaprobe genommen","Ciongwa,P.",PC 194,2016-08-30,,Germany,"Germany: Niedersachsen. Northeim, Wald 2 km W Suterode. Mischwald,schattig. Alt.: 200m. 30.08.2016, Leg.: P. Ciongwa PC 194. ex herb. / ded. : herb. Peter Ciongwa.",,,https://www.openstreetmap.org/?mlat=51.6717&mlon=10.0308#map=15/51.6717/10.0308,51.671669006347656,10.03083038330078,"Germany: Niedersachsen. Northeim, Wald 2 km W Suterode. Mischwald,schattig.",Galeopsis speciosa,Galeopsis,P. Ciongwa,B GT 0017437,https://herbarium.bgbm.org/object/BGT0017437
B100553702,https://iiif.jacq.org/b/?manifest=https://herbarium.bgbm.org/object/B100553702/manifest.json,BGBM,GRAMINEAE,Agrostis canina L.,"GBOL1049, Silikaprobe genommen, nur 1 Exemplar beprobt","Weicherding,F.-J.",FJW-2013-0063,2013-09-08,,Germany,"Germany: Saarland. St. Ingbert, Saarpfalz-Kreis, St. Ingbert, Teichrand am Schwammwiesenbach, TK/Minutenfeld 6708/213. Alt.: 275 m. 08.09.2013, Leg.: F. -J. Weicherding FJW-2013-0063.",,,https://www.openstreetmap.org/?mlat=49.2939&mlon=7.11667#map=15/49.2939/7.11667,49.29389190673828,7.11667013168335,"Germany: Saarland. St. Ingbert, Saarpfalz-Kreis, St. Ingbert, Teichrand am Schwammwiesenbach, TK/Minutenfeld 6708/213.",Agrostis canina,Agrostis,F.-J. Weicherding,B 10 0553702,https://herbarium.bgbm.org/object/B100553702
JACQID1076509,,JACQ,BORAGINACEAE,Lycopsis arvensis L.,MTB: 3243/4,"Willing,R. & Willing,E.",17361 D,2002-05-25,,Germany,"Brandenburg, SO Linum",,,https://www.openstreetmap.org/?mlat=52.7458&mlon=12.9203#map=15/52.7458/12.9203,52.74583053588867,12.920280456542969,,Lycopsis arvensis,Lycopsis,E.Willing,JACQ-ID 1076509,https://herbarium.bgbm.org/object/JACQID1076509
B101309463,https://iiif.jacq.org/b/?manifest=https://herbarium.bgbm.org/object/B101309463/manifest.json,JACQ,POACEAE,Lolium perenne L.,"PRN2024-006; Herbarbeleg aus der Lehrveranstaltung Exkursionen zur Vegetationsökologie TU Berlin, Institut für Ökologie, Dr. Birgit Seitz; Herbarium Nele Bemmann; stickstoffreiche, aucher oberflächlich verdichtete Böden; verträgt Beweidung und Düngung","Bemmann,Nele",s.n.,2021-07-07,,Germany,"Märkisch-Oderland, Odertal",,,https://www.openstreetmap.org/?mlat=52.4116&mlon=14.5377#map=15/52.4116/14.5377,52.41162872314453,14.537739753723145,,Lolium perenne,Lolium,N. Bemmann,B 10 1309463,https://herbarium.bgbm.org/object/B101309463
B700005249,,JACQ,PEZIZACEAE,Peziza saniosa Schrad.,MTB 5134,"Mohr,P.",s.n.,1987-08-24,,Germany,"Saale-Holzland-Kreis, Wanderweg zwischen Drößnitz und Reinstädt, auf Wanderweg nach Berger",,,https://www.openstreetmap.org/?mlat=50.8&mlon=11.4667#map=15/50.8/11.4667,50.79999923706055,11.466670036315918,,Peziza saniosa,Peziza,D. Benkert,B 70 0005249,https://herbarium.bgbm.org/object/B700005249
BGT0009023,,BGBM,ORCHIDACEAE,Dactylorhiza majalis (Rchb.) Hunt & Summerh.,,"Sossai,E. & Zippel,E.",ES07,2013-05-28,,Germany,"Germany: Mecklenburg-Vorpommern. Ueckermünde, Vorpommern-Greifswald. Alt.: 4 m. 28.05.2013, Leg.: E. Sossai & E. Zippel ES07.",,,,,,"Germany: Mecklenburg-Vorpommern. Ueckermünde, Vorpommern-Greifswald.",Dactylorhiza majalis,Dactylorhiza,,B GT 0009023,https://herbarium.bgbm.org/object/BGT0009023
B101320027,https://image.bgbm.org/images/internal/HerbarThumbs/B101320027_1700,VVis,,Callitriche hamulata Kützing.,Naturh. Ver. Bonn. Herbar MUSEUM BOTANICUM BEROLINENSE Außerrheinisches Herbar des Naturhistorischen Vereins für die Rheinlande und Westfalen Mus. Bot. Berol. IMAGE 2025 Mus. bot. Berol. BG Botanischer Garten & BM Botanisches Museum Berlin,"Sehlmeyer, Dr. Selch",,,,Germany,,,,,,,,Callitriche hamulata,Callitriche,,B 10 1320027,https://herbarium.bgbm.org/object/B101320027
B100628220,https://iiif.jacq.org/b/?manifest=https://herbarium.bgbm.org/object/B100628220/manifest.json,BGBM,SANTALACEAE,Thesium pyrenaicum Pourr. subsp. pyrenaicum,"GBOL, Silikaprobe genommen","Buttler,K.P.",35813,2014-07-11,,Germany,"Germany: Hessen. Schmitten-Oberreifenberg, oberster Schmittgrund, Hang unterhalb der Waldstraße. Magerwiese am Skilift. Alt.: 635m. 11.07.2014, Leg.: K. P. Buttler 35813. ex herb. / ded. : herb. Karl Peter Buttler.",,,https://www.openstreetmap.org/?mlat=50.2408&mlon=8.44#map=15/50.2408/8.44,50.24082946777344,8.4399995803833,"Germany: Hessen. Schmitten-Oberreifenberg, oberster Schmittgrund, Hang unterhalb der Waldstraße. Magerwiese am Skilift.",Thesium pyrenaicum subsp. pyrenaicum,Thesium,K. P. Buttler,B 10 0628220,https://herbarium.bgbm.org/object/B100628220
JACQID1063148,,JACQ,POACEAE,Bromus inermis Leyss.,MTB: 3346/2,"Willing,R. & Willing,E.",18278 D,2002-06-22,,Germany,"Brandenburg, O Schönwalde",,,https://www.openstreetmap.org/?mlat=52.6789&mlon=13.4431#map=15/52.6789/13.4431,52.67889022827149,13.443059921264648,,Bromus inermis,Bromus,E.Willing,JACQ-ID 1063148,https://herbarium.bgbm.org/object/JACQID1063148
B101178689,https://iiif.jacq.org/b/?manifest=https://herbarium.bgbm.org/object/B101178689/manifest.json,HERB,Caryophyllaceae,Dianthus liburnicus,"Label data transcribed during a <a href=""https://www.herbonauten.de"" target=""_blank"">Herbonauten mission</a>",Ba. [Baschant],,1933-07-01,1933-07-31,Germany,"Germany: Sachsen-Anhalt. Halle-S. Gärtnerei Schortmann. 1933-07-01 - 1933-07-31, Leg.: Ba. [Baschant].",,,https://www.openstreetmap.org/?mlat=51.4571&mlon=11.9909#map=15/51.4571/11.9909,51.45709609985352,11.990911483764648,,Dianthus liburnicus,Dianthus,,B 10 1178689,http://herbarium.bgbm.org/object/B101178689
JACQID1078828,,JACQ,PAPAVERACEAE,Papaver dubium L.,MTB: 4445/1,"Willing,R. & Willing,E.",12649 D,2001-06-16,,Germany,"Brandenburg, W Lönnewitz",,,https://www.openstreetmap.org/?mlat=51.5458&mlon=13.195#map=15/51.5458/13.195,51.54582977294922,13.19499969482422,,Papaver dubium,Papaver,E.Willing,JACQ-ID 1078828,https://herbarium.bgbm.org/object/JACQID1078828
JACQID1064062,,JACQ,ASTERACEAE,Carduus crispus L.,MTB: 3142/4,"Willing,R. & Willing,E.",18589 D,2002-06-29,,Germany,"Brandenburg, N Fehrbellin",,,https://www.openstreetmap.org/?mlat=52.8222&mlon=12.7711#map=15/52.8222/12.7711,52.82221984863281,12.771109580993652,,Carduus crispus,Carduus,E.Willing,JACQ-ID 1064062,https://herbarium.bgbm.org/object/JACQID1064062
B100064394,https://iiif.jacq.org/b/?manifest=https://herbarium.bgbm.org/object/B100064394/manifest.json,JACQ,BORAGINACEAE,Anchusa arvensis (L.) M. Bieb.,MTB: 3742/1,"Willing,R. & Willing,E.",12516 D,2001-05-26,,Germany,"Brandenburg, SW Lehnin",,,https://www.openstreetmap.org/?mlat=52.3083&mlon=12.7122#map=15/52.3083/12.7122,52.30833053588867,12.712220191955566,,Anchusa arvensis,Anchusa,E.Willing,B 10 0064394,https://herbarium.bgbm.org/object/B100064394
JACQID1060522,,JACQ,ALLIACEAE,Allium L.,MTB: 3742/4,"Willing,R. & Willing,E.",3244 D,1996-07-28,,Germany,"Brandenburg, O Neuendorf",,,https://www.openstreetmap.org/?mlat=52.2&mlon=12.825#map=15/52.2/12.825,52.20000076293945,12.824999809265137,,Allium,Allium,E.Willing,JACQ-ID 1060522,https://herbarium.bgbm.org/object/JACQID1060522
JACQID1086846,,JACQ,CARYOPHYLLACEAE,Spergula arvensis subsp. arvensis L.,MTB: 4239/3/1/2,"Willing,R. & Willing,E.",26748 D,2011-05-25,,Germany,"Sachsen-Anhalt, NW Lingenau",,,https://www.openstreetmap.org/?mlat=51.7436&mlon=12.1925#map=15/51.7436/12.1925,51.74361038208008,12.192500114440918,,,Spergula,E.Willing,JACQ-ID 1086846,https://herbarium.bgbm.org/object/JACQID1086846
B700005648,,JACQ,HYALOSCYPHACEAE,Lachnum virgineum (Batsch) P. Karst.,MTB 3250,"Benkert,D.",s.n.,,,Germany,"Landkreis Barnim, bei Bad Freienwalde, am Baa-See",,,https://www.openstreetmap.org/?mlat=52.7833&mlon=14.0333#map=15/52.7833/14.0333,52.783329010009766,14.033329963684082,,Lachnum virgineum,Lachnum,D. Benkert,B 70 0005648,https://herbarium.bgbm.org/object/B700005648
JACQID1086845,,JACQ,CARYOPHYLLACEAE,Spergula arvensis subsp. arvensis L.,MTB: 4040/3/1/4,"Willing,R. & Willing,E.",27447 D,2011-09-19,,Germany,"Sachsen-Anhalt, WNW Düben",,,https://www.openstreetmap.org/?mlat=51.935&mlon=12.3578#map=15/51.935/12.3578,51.935001373291016,12.357780456542969,,,Spergula,E.Willing,JACQ-ID 1086845,https://herbarium.bgbm.org/object/JACQID1086845
B300331907,,HERB,Brachytheciaceae,Brachythecium salebrosum (Hoffm. ex F. Weber & D. Mohr) Schimp.,"Label data transcribed during a <a href=""https://www.herbonauten.de"" target=""_blank"">Herbonauten mission</a>",Frahm & Abts,910347,1991-05-09,1991-05-09,Germany,"Germany: Nordrhein-Westfalen. Kr. Kempen-Krefeld. Schaephuysener Höhenzug zwischen Schaephuysen und Tönisberg. Kiesgrube zwischen Windberg und Warlsberg, auf Sand und kalkreichen Tonen des Holstein Interglaz. Höhe 50 m. 1991-05-09, Leg.: Frahm & Abts 910347.",,,https://www.openstreetmap.org/?mlat=51.4392&mlon=6.47545#map=15/51.4392/6.47545,51.43918991088867,6.4754533767700195,,Brachythecium salebrosum (Hoffm. ex F. Weber & D. Mohr) Schimp.,Brachythecium,Frahm,B 30 0331907,http://herbarium.bgbm.org/object/B300331907
B100426905,,BGBM,COMPOSITAE,Leontodon hispidus L.,,"Kilian,N.",10277,2010-10-06,,Germany,"Germany: Allgäu. W of Knottenried (NW of  Alpsee). meadow. 06.10.2010, Leg.: N. Kilian 10277.",,,,,,Germany: Allgäu. W of Knottenried (NW of  Alpsee). meadow.,Leontodon hispidus,Leontodon,N. Kilian,B 10 0426905,https://herbarium.bgbm.org/object/B100426905
JACQID1085484,,JACQ,BRASSICACEAE,Sisymbrium loeselii L.,MTB: 3143/1,"Willing,R. & Willing,E.",11372 D,1999-09-11,,Germany,"Brandenburg, NW Karwe",,,https://www.openstreetmap.org/?mlat=52.8681&mlon=12.8528#map=15/52.8681/12.8528,52.86806106567383,12.85278034210205,,Sisymbrium loeselii,Sisymbrium,E.Willing,JACQ-ID 1085484,https://herbarium.bgbm.org/object/JACQID1085484
B100628684,https://iiif.jacq.org/b/?manifest=https://herbarium.bgbm.org/object/B100628684/manifest.json,BGBM,LEGUMINOSAE-PAPILIONOIDEAE,Medicago minima (L.) L.,"GBOL4167, Silikaprobe genommen, beprobtes Exemplar mit * markiert","Hand,R.",7710,2016-07-27,,Germany,"Germany: Bayern. Essing, an Fußpfad in Steilhang SE/oberhalb Kirche. Felsrasen, besonders an mäßig betretenen Stellen. Alt.: 452m. 27.07.2016, Leg.: R. Hand 7710.",,,https://www.openstreetmap.org/?mlat=48.9336&mlon=11.7933#map=15/48.9336/11.7933,48.93360900878906,11.793330192565918,"Germany: Bayern. Essing, an Fußpfad in Steilhang SE/oberhalb Kirche. Felsrasen, besonders an mäßig betretenen Stellen.",Medicago minima,Medicago,R. Hand,B 10 0628684,https://herbarium.bgbm.org/object/B100628684
B100463464,https://iiif.jacq.org/b/?manifest=https://herbarium.bgbm.org/object/B100463464/manifest.json,BGBM,COMPOSITAE,Leontodon hispidus L. subsp. hispidus,"GBOL624, Silikaprobe genommen, beprobtes Exemplar mit * markiert","Hand,R. & Dürbye,T.",6283,2013-08-20,,Germany,"Germany: Thüringen. Steinthaleben, Kippenhügel, Kuppenbereich. Gipstrockenrasen mit lockerem Baumbestand, halbschattig. Alt.: 245 m. 20.08.2013, Leg.: R. Hand & T. Dürbye 6283.",,,https://www.openstreetmap.org/?mlat=51.3945&mlon=11.037#map=15/51.3945/11.037,51.39445114135742,11.03695011138916,"Germany: Thüringen. Steinthaleben, Kippenhügel, Kuppenbereich. Gipstrockenrasen mit lockerem Baumbestand, halbschattig.",Leontodon hispidus subsp. hispidus,Leontodon,R. Hand,B 10 0463464,https://herbarium.bgbm.org/object/B100463464
JACQID1070972,,JACQ,ASTERACEAE,Galinsoga ciliata (Raf.) S. F. Blake,MTB: 3640/3,"Willing,R. & Willing,E.",20289 D,2002-08-10,,Germany,"Brandenburg, O Viesen",,,https://www.openstreetmap.org/?mlat=52.3267&mlon=12.3958#map=15/52.3267/12.3958,52.3266716003418,12.395830154418944,,Galinsoga ciliata,Galinsoga,E.Willing,JACQ-ID 1070972,https://herbarium.bgbm.org/object/JACQID1070972
JACQID1065545,,JACQ,ASTERACEAE,Chamomilla suaveolens (Pursh) Rydb.,MTB: 3442/2,"Willing,R. & Willing,E.",17770 D,2002-06-02,,Germany,"Brandenburg, N Gohlitz",,,https://www.openstreetmap.org/?mlat=52.5511&mlon=12.7658#map=15/52.5511/12.7658,52.55110931396485,12.765830039978027,,Chamomilla suaveolens,Chamomilla,E.Willing,JACQ-ID 1065545,https://herbarium.bgbm.org/object/JACQID1065545
B100340920,https://iiif.jacq.org/b/?manifest=https://herbarium.bgbm.org/object/B100340920/manifest.json,BGBM,GROSSULARIACEAE,Ribes nigrum L.,,"Ristow,M.",534/08,2008-05-30,,Germany,"Germany: Brandenburg. N an der Schmermühle ca 2 km N Falkenhagen, Mtb 3551/24. quelliger Erlenwald. Alt.: 40-50m. 30.05.2008, Leg.: M. Ristow 534/08.",,,https://www.openstreetmap.org/?mlat=52.4508&mlon=14.3192#map=15/52.4508/14.3192,52.450828552246094,14.319169998168944,"Germany: Brandenburg. N an der Schmermühle ca 2 km N Falkenhagen, Mtb 3551/24. quelliger Erlenwald.",Ribes nigrum,Ribes,,B 10 0340920,https://herbarium.bgbm.org/object/B100340920
B200161846,https://iiif.jacq.org/b/?manifest=https://herbarium.bgbm.org/object/B200161846/manifest.json,JACQ,EQUISETACEAE,Equisetum arvense L.,"Ake 411-3, MTB: 4138/4/1/1, GK 450709 / 574575","Willing,R. & Willing,E.",24742 D,2008-07-14,,Germany,"DE, Sachsen-Anhalt, LK Köthen, OSO Aken, 56m, 51°50'48''N, 12°06'09''E",,,https://www.openstreetmap.org/?mlat=51.8467&mlon=12.1025#map=15/51.8467/12.1025,51.8466682434082,12.102499961853027,,Equisetum arvense,Equisetum,E.Willing,B 20 0161846,https://herbarium.bgbm.org/object/B200161846
JACQID1059964,,JACQ,ASTERACEAE,Achillea ptarmica L.,MTB: 4039/4/4/3,"Willing,R. & Willing,E.",27585 D,2012-07-16,,Germany,"Sachsen-Anhalt, NO Roßlau",,,https://www.openstreetmap.org/?mlat=51.9169&mlon=12.3011#map=15/51.9169/12.3011,51.91693878173828,12.30111026763916,,Achillea ptarmica,Achillea,E.Willing,JACQ-ID 1059964,https://herbarium.bgbm.org/object/JACQID1059964
JACQID1075637,,JACQ,DIPSACACEAE,Knautia arvensis (L.) Coult.,MTB: 3443/1,"Willing,R. & Willing,E.",7732 D,1999-07-22,,Germany,"Brandenburg, SW Bredow",,,https://www.openstreetmap.org/?mlat=52.5744&mlon=12.9111#map=15/52.5744/12.9111,52.574440002441406,12.911109924316406,,Knautia arvensis,Knautia,E.Willing,JACQ-ID 1075637,https://herbarium.bgbm.org/object/JACQID1075637
BGT0011280,,BGBM,DIPSACACEAE,Scabiosa canescens Waldst. & Kit.,,"Ismail,S. & Duwe,V.",SI14039,2014-08-13,,Germany,"Germany: Brandenburg. Blumenhagen bei Schwedt. 13.08.2014, Leg.: S. Ismail & V. Duwe SI14039.",,,https://www.openstreetmap.org/?mlat=53.1225&mlon=14.2672#map=15/53.1225/14.2672,53.122501373291016,14.267219543457031,Germany: Brandenburg. Blumenhagen bei Schwedt.,Scabiosa canescens,Scabiosa,,B GT 0011280,https://herbarium.bgbm.org/object/BGT0011280
B200172706,https://image.bgbm.org/images/internal/HerbarThumbs/B200172706_1700,VVis,,Aspid. Oreopteris,Botanisches museum berlin-dahlem Mus. bot. berol. Herbar a.l.v. reuss Botanischer tauschverein in wien Image 2025,Heuser,,,,Germany,", , Gnadenfeld/m O. Deht",,,,,,,Aspid. Oreopteris,Aspid,,B 20 0172706,https://herbarium.bgbm.org/object/B200172706
B100463470,https://iiif.jacq.org/b/?manifest=https://herbarium.bgbm.org/object/B100463470/manifest.json,BGBM,COMPOSITAE,Adenostyles alpina (L.) Bluff & Fingerh. subsp. alpina,"GBOL603, Silikaprobe genommen, nur 1 Exemplar beprobt","Hand,R.",6226,2013-07-19,,Germany,"Germany: Bayern. Lenggries-Fall, an der Deutschen Alpenstraße, NW Grammersberg. schattiger Waldwegrand. Alt.: 785 m. 19.07.2013, Leg.: R. Hand 6226.",,,https://www.openstreetmap.org/?mlat=47.5583&mlon=11.4811#map=15/47.5583/11.4811,47.55833053588867,11.481109619140623,"Germany: Bayern. Lenggries-Fall, an der Deutschen Alpenstraße, NW Grammersberg. schattiger Waldwegrand.",Adenostyles alpina subsp. alpina,Adenostyles,R. Hand,B 10 0463470,https://herbarium.bgbm.org/object/B100463470
B700001869,,JACQ,PYRONEMATACEAE,Aleuria cornubiensis (Berk. & Broome) J. Moravec,MTB 4632,"Benkert,D.",s.n.,1973-10-10,,Germany,"Goldene Aue, bei Kyffhäuser, Östlich der Sandsteinbrüche nordwestlich Kaltenburg",,,https://www.openstreetmap.org/?mlat=51.4&mlon=11.0667#map=15/51.4/11.0667,51.400001525878906,11.066670417785645,,Aleuria cornubiensis,Aleuria,D. Benkert,B 70 0001869,https://herbarium.bgbm.org/object/B700001869
B100126557,https://iiif.jacq.org/b/?manifest=https://herbarium.bgbm.org/object/B100126557/manifest.json,BGBM,CYPERACEAE,Carex appropinquata Schumach.,"GBOL, Blattmaterial entnommen; Georeferenzierung nachträglich","Hand,R.",936,1994-06-04,,Germany,"Germany: Rheinland-Pfalz, Mosbruch, Maarkessel im NSG Mosbrucher Weiher, nahe den Tümpeln, TK 5707/2. 04.06.1994, Leg.: R. Hand 936. ex herb. / ded. : ex Herbarium Ralf Hand.",,,https://www.openstreetmap.org/?mlat=50.2614&mlon=6.95194#map=15/50.2614/6.95194,50.26139068603515,6.951940059661865,"Germany: Rheinland-Pfalz, Mosbruch, Maarkessel im NSG Mosbrucher Weiher, nahe den Tümpeln, TK 5707/2.",Carex appropinquata,Carex,R. Hand,B 10 0126557,https://herbarium.bgbm.org/object/B100126557
JACQID1066211,,JACQ,CONVOLVULACEAE,Convolvulus arvensis L.,MTB: 3244/4,"Willing,R. & Willing,E.",1166 D,1994-07-22,,Germany,"Brandenburg, 0,6 km NO Schwante",,,https://www.openstreetmap.org/?mlat=52.7333&mlon=13.0917#map=15/52.7333/13.0917,52.73332977294922,13.091670036315918,,Convolvulus arvensis,Convolvulus,E.Willing,JACQ-ID 1066211,https://herbarium.bgbm.org/object/JACQID1066211
